address,full_address,HDB_latitude,HDB_longitude,Nearest_MRT_ID,Nearest_MRT,MRT_latitude,MRT_longitude,Nearest_bus_stop_ID,Nearest_bus_stop,bus_stop_latitude,bus_stop_longitude,Distance_m_Nearest_MRT,Distance_m_Nearest_bus_stop
233 PASIR RIS DR 4,233 PASIR RIS DRIVE 4 SINGAPORE 510233,1.374103234,103.961991,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78121,BET BLKS 232/233,1.37485968,103.9620005,1419.085177,83.65067545
775 PASIR RIS ST 71,775 PASIR RIS STREET 71 SINGAPORE 510775,1.374091376,103.937134,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77319,OPP BLKS 771/772,1.37554666,103.9375417,1357.165192,167.1908627
463 PASIR RIS ST 41,463 PASIR RIS STREET 41 SINGAPORE 510463,1.372587431,103.9581205,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78241,BET BLKS 453/454,1.3721025,103.957649,984.6577297,75.02375402
248 PASIR RIS ST 21,248 PASIR RIS STREET 21 SINGAPORE 510248,1.370603757,103.9630196,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78141,BLK 249,1.37005889,103.9636652,1552.075254,93.76540865
501 PASIR RIS ST 52,501 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510501,1.375933694,103.9465025,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77131,BLK 502,1.37558356,103.9465213,445.6250144,38.77240758
520 SERANGOON NTH AVE 4,520 SERANGOON NORTH AVENUE 4 SINGAPORE 550520,1.372035491,103.8737244,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66101,BLK 516,1.37094045,103.873259,1810.381869,131.6979961
526 SERANGOON NTH AVE 4,526 SERANGOON NORTH AVENUE 4 SINGAPORE 550526,1.37177912,103.8727856,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66101,BLK 516,1.37094045,103.873259,1863.763638,106.6538247
842E TAMPINES ST 82,842E TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 525842,1.351571209,103.938445,DT32,TAMPINES MRT STATION,1.355261731,103.9430226,76121,OPP ST. HILDA'S SEC SCH,1.35003333,103.9381752,652.7269323,172.6818466
842 WOODLANDS ST 82,842 WOODLANDS STREET 82 SINGAPORE 730842,1.443437705,103.7922554,TE1,WOODLANDS NORTH MRT STATION,1.448150951,103.7858214,46431,BLK 840,1.44397726,103.7922557,885.5933591,59.66129017
654 YISHUN AVE 4,654 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760654,1.423053464,103.8404103,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59281,BLK 654,1.4228063,103.840704,923.9121739,42.60875407
616 YISHUN RING RD,616 YISHUN RING ROAD SINGAPORE 760616,1.419666881,103.8348907,NS14,KHATIB MRT STATION,1.41758906,103.833061,59051,BLK 790,1.4196415,103.8343255,306.9986121,62.96117404
207 BISHAN ST 23,207 BISHAN STREET 23 SINGAPORE 570207,1.35464222,103.8481833,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53399,BLK 202,1.35464002,103.8470163,395.4294523,129.8717834
213 BISHAN ST 23,213 BISHAN STREET 23 SINGAPORE 570213,1.357178221,103.848153,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53439,BLK 228,1.357625,103.847213,665.5902627,115.6896913
223 BISHAN ST 23,223 BISHAN STREET 23 SINGAPORE 570223,1.358442054,103.8482639,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53439,BLK 228,1.357625,103.847213,800.4183171,147.7847974
257 BISHAN ST 22,257 BISHAN STREET 22 SINGAPORE 570257,1.359716874,103.8431031,NS17,BISHAN MRT STATION,1.350826853,103.8481801,53371,BLK 257,1.35994333,103.8437957,1133.822489,81.04160704
17 TIONG BAHRU RD,17 TIONG BAHRU ROAD SINGAPORE 163017,1.285615264,103.8331163,TE16,HAVELOCK MRT STATION,1.28804798,103.8335497,10149,BLK 1,1.28606797,103.8328338,273.2873512,59.10989144
423 CHOA CHU KANG AVE 4,423 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680423,1.382024147,103.7403107,BP1,CHOA CHU KANG LRT STATION,1.384724177,103.7445359,44499,BLK 429A CP,1.3832016,103.7408936,556.9863383,145.4611488
512 CHOA CHU KANG ST 51,512 CHOA CHU KANG STREET 51 SINGAPORE 680512,1.389575594,103.7410584,NS4,CHOA CHU KANG MRT STATION,1.385111099,103.7443785,45249,BLK 511A,1.38856706,103.7408622,616.619802,113.6355626
759 CHOA CHU KANG NTH 5,759 CHOA CHU KANG NORTH 5 SINGAPORE 680759,1.393218591,103.7467408,NS5,YEW TEE MRT STATION,1.397459258,103.7474322,45479,KRANJI PR SCH,1.39429508,103.7465204,475.1823782,121.534154
437 HOUGANG AVE 8,437 HOUGANG AVENUE 8 SINGAPORE 530437,1.377204151,103.8932778,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64031,BLK 436,1.37699995,103.8936608,634.1862801,48.23350314
343 JURONG EAST ST 31,343 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600343,1.345883391,103.7310836,EW25,CHINESE GARDEN MRT STATION,1.342244948,103.7327666,28469,BLK 316,1.34612717,103.7319331,443.782408,98.3110258
743 JURONG WEST ST 73,743 JURONG WEST STREET 73 AL-NASRY @ JURONG WEST KINDERGARTEN SINGAPORE 640743,1.347293369,103.6991937,EW28,PIONEER MRT STATION,1.337593552,103.6974185,27381,BLK 749,1.34814783,103.6986383,1090.599305,112.9014763
716 JURONG WEST ST 71,716 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640716,1.344097604,103.6967239,EW28,PIONEER MRT STATION,1.337593552,103.6974185,27351,BLK 715,1.344232,103.6961317,723.3272345,67.56007398
712 JURONG WEST ST 71,712 JURONG WEST STREET 71 JURONG WEST FIRE POST SINGAPORE 640712,1.342353164,103.6966752,EW28,PIONEER MRT STATION,1.337593552,103.6974185,22359,BLK 717,1.34252666,103.6972753,532.7548255,69.48219973
59 JLN MA'MOR,59 JALAN MA'MOR SINGAPORE 320059,1.328109584,103.8571257,NE9,BOON KENG MRT STATION,1.319383907,103.8616242,52119,OPP BLK 65,1.32789611,103.8580256,1086.993901,102.8938694
753 PASIR RIS ST 71,753 PASIR RIS STREET 71 SINGAPORE 510753,1.377156177,103.9344823,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77291,BLK 753,1.37746279,103.9347603,1709.113077,45.90090177
646 PASIR RIS DR 10,646 PASIR RIS DRIVE 10 SINGAPORE 510646,1.378083197,103.938173,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77239,BLK 643,1.3774183,103.937932,1356.680701,78.25979646
650 PASIR RIS DR 10,650 PASIR RIS DRIVE 10 SINGAPORE 510650,1.378727637,103.9380753,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77221,BLK 651,1.3795325,103.9383215,1397.222129,93.11974748
803 WOODLANDS ST 81,803 WOODLANDS STREET 81 SINGAPORE 730803,1.440350676,103.7870944,NS9,WOODLANDS MRT STATION,1.436887422,103.7863239,46279,BLK 803,1.44021958,103.7869013,392.4312466,25.9258663
94D BEDOK NTH AVE 4,94D BEDOK NORTH AVENUE 4 SINGAPORE 463094,1.333621728,103.9412973,EW4,TANAH MERAH MRT STATION,1.327202462,103.9463885,84261,ST. ANTHONY'S CANO SCH,1.334189,103.941658,908.219633,74.47110746
14 BEDOK STH AVE 2,14 BEDOK SOUTH AVENUE 2 SINGAPORE 460014,1.321361191,103.9361854,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84111,OPP BLK 17,1.31958802,103.935742,731.5906845,202.1832802
239 BISHAN ST 22,239 BISHAN STREET 22 SINGAPORE 570239,1.360428946,103.8447773,NS17,BISHAN MRT STATION,1.350826853,103.8481801,53379,BLK 245,1.3601867,103.8438602,1127.263117,105.5190339
226 BISHAN ST 23,226 BISHAN STREET 23 SINGAPORE 570226,1.358546005,103.8471273,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53439,BLK 228,1.357625,103.847213,841.738508,102.2856547
235 BISHAN ST 22,235 BISHAN STREET 22 SINGAPORE 570235,1.358478221,103.846408,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53439,BLK 228,1.357625,103.847213,862.834318,130.103076
237 BISHAN ST 22,237 BISHAN STREET 22 SINGAPORE 570237,1.359419968,103.8471503,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53439,BLK 228,1.357625,103.847213,933.4476243,198.6010259
502 BISHAN ST 11,502 BISHAN STREET 11 SINGAPORE 570502,1.348579053,103.848348,NS17,BISHAN MRT STATION,1.350826853,103.8481801,53221,BLK 115,1.3481684,103.8484544,249.2516131,46.925037
215 BISHAN ST 23,215 BISHAN STREET 23 SINGAPORE 570215,1.357087288,103.8488087,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53241,OPP BLK 217,1.35615639,103.8499566,643.5852488,164.0569483
212 BISHAN ST 23,212 BISHAN STREET 23 SINGAPORE 570212,1.356272467,103.8482499,CC15,BISHAN MRT STATION,1.351303564,103.8494565,53249,BLK 210,1.35538305,103.849119,565.6069218,137.9348385
7 JLN BT MERAH,7 JALAN BUKIT MERAH SINGAPORE 150007,1.287300521,103.8079883,EW19,QUEENSTOWN MRT STATION,1.294814558,103.8059227,10139,BLK 1,1.286331,103.8082955,862.0791715,112.5242393
36 MOH GUAN TER,36 MOH GUAN TERRACE SINGAPORE 161036,1.284881937,103.8310424,TE16,HAVELOCK MRT STATION,1.28804798,103.8335497,10141,BLK 18,1.28583847,103.8323818,447.6867566,182.7750884
439 CHOA CHU KANG AVE 4,439 CHOA CHU KANG AVENUE 4 SINGAPORE 680439,1.383724134,103.7397874,NS4,CHOA CHU KANG MRT STATION,1.385111099,103.7443785,44499,BLK 429A CP,1.3832016,103.7408936,533.4515782,135.988829
432 CHOA CHU KANG AVE 4,432 CHOA CHU KANG AVENUE 4 SINGAPORE 680432,1.384644144,103.7418336,NS4,CHOA CHU KANG MRT STATION,1.385111099,103.7443785,45231,BLK 432,1.38462944,103.7422869,287.8830126,50.47268391
536 HOUGANG ST 52,536 HOUGANG STREET 52 SINGAPORE 530536,1.377174172,103.8894744,NE14,HOUGANG MRT STATION,1.371157173,103.8924725,64439,BLK 537,1.37797973,103.8895216,744.3025478,89.22892701
444 HOUGANG AVE 8,444 HOUGANG AVENUE 8 SINGAPORE 530444,1.379488752,103.8938485,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,67711,BEF SENGKANG FIRE STN,1.38013294,103.8947799,387.9283431,125.7671121
453 HOUGANG AVE 10,453 HOUGANG AVENUE 10 SINGAPORE 530453,1.378478046,103.8958917,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64021,BLK 458,1.3778895,103.8966385,576.0768127,105.5531474
457 HOUGANG AVE 10,457 HOUGANG AVENUE 10 SINGAPORE 530457,1.376974341,103.8959986,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64021,BLK 458,1.3778895,103.8966385,728.5415383,123.7361508
458 HOUGANG AVE 10,458 HOUGANG AVENUE 10 SINGAPORE 530458,1.377762881,103.8962745,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64021,BLK 458,1.3778895,103.8966385,665.8091173,42.85470034
551 HOUGANG ST 51,551 HOUGANG STREET 51 SINGAPORE 530551,1.378488498,103.8907222,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64439,BLK 537,1.37797973,103.8895216,565.1093755,144.9773809
436 HOUGANG AVE 8,436 HOUGANG AVENUE 8 SINGAPORE 530436,1.377209778,103.8938456,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64031,BLK 436,1.37699995,103.8936608,637.3664308,31.00521216
441 HOUGANG AVE 8,441 HOUGANG AVENUE 8 SINGAPORE 530441,1.378452871,103.8939404,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64571,BLK 438,1.37811157,103.8929649,502.544709,114.9294201
454 HOUGANG AVE 10,454 HOUGANG AVENUE 10 SINGAPORE 530454,1.378159218,103.8954097,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64021,BLK 458,1.3778895,103.8966385,582.1046373,139.9590655
326 JURONG EAST ST 31,326 JURONG EAST STREET 31 SINGAPORE 600326,1.349021824,103.7296093,EW25,CHINESE GARDEN MRT STATION,1.342244948,103.7327666,28499,JURONG POLYCLINIC,1.34963044,103.730462,827.6422459,116.3357647
225 JURONG EAST ST 21,225 JURONG EAST STREET 21 SINGAPORE 600225,1.34178121,103.7372515,EW25,CHINESE GARDEN MRT STATION,1.342244948,103.7327666,28331,BLK 229,1.34204392,103.7380493,501.7478851,93.41361387
479 PASIR RIS DR 4,479 PASIR RIS DRIVE 4 SINGAPORE 510479,1.375177147,103.9592072,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78111,BLK 479,1.37545781,103.9579863,1129.482579,139.3691996
480 PASIR RIS DR 4,480 PASIR RIS DRIVE 4 SINGAPORE 510480,1.374800981,103.9593624,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78231,OPP BLK 482,1.373475,103.959876,1138.50681,157.3672681
481 PASIR RIS DR 4,481 PASIR RIS DRIVE 4 SINGAPORE 510481,1.373898765,103.9589293,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78231,OPP BLK 482,1.373475,103.959876,1077.672228,115.3063502
231 PASIR RIS DR 4,231 PASIR RIS DRIVE 4 SINGAPORE 510231,1.373379907,103.9614018,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78221,BLK 231A CP,1.37416375,103.961199,1349.125758,89.563608
246 PASIR RIS ST 21,246 PASIR RIS STREET 21 SINGAPORE 510246,1.371108705,103.962454,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78209,BLK 242,1.37136503,103.9622142,1481.069337,38.93118694
251 PASIR RIS ST 21,251 PASIR RIS STREET 21 SINGAPORE 510251,1.370264184,103.9624097,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78209,BLK 242,1.37136503,103.9622142,1492.52438,123.655411
223 PASIR RIS ST 21,223 PASIR RIS STREET 21 SINGAPORE 510223,1.370643256,103.9614538,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78201,OPP BLK 242,1.37134689,103.9620566,1379.939651,102.7339103
210 PASIR RIS ST 21,210 PASIR RIS STREET 21 SINGAPORE 510210,1.367031279,103.9616275,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,78059,BLK 210,1.36677606,103.9611374,1427.908969,61.4067359
533 SERANGOON NTH AVE 4,533 SERANGOON NORTH AVENUE 4 SINGAPORE 550533,1.37453578,103.8745983,SW5,FERNVALE LRT STATION,1.391911673,103.8763003,66539,BLK 531,1.3750034,103.8750162,1930.651786,69.54516385
541 SERANGOON NTH AVE 4,541 SERANGOON NORTH AVENUE 4 SINGAPORE 550541,1.374301157,103.872556,SW5,FERNVALE LRT STATION,1.391911673,103.8763003,66429,BLK 530,1.37352182,103.8724374,1991.365872,87.17935758
518 SERANGOON NTH AVE 4,518 SERANGOON NORTH AVENUE 4 SINGAPORE 550518,1.371641182,103.8741031,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66101,BLK 516,1.37094045,103.873259,1749.747817,121.773839
524 SERANGOON NTH AVE 4,524 SERANGOON NORTH AVENUE 4 SINGAPORE 550524,1.372695079,103.8728568,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66429,BLK 530,1.37352182,103.8724374,1929.767656,102.6405767
856B TAMPINES ST 82,856B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522856,1.353110317,103.9376999,DT32,TAMPINES MRT STATION,1.355261731,103.9430226,76041,BLK 842C,1.35122,103.9365069,638.3402426,247.6231366
48 LOR 5 TOA PAYOH,48 LORONG 5 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310048,1.337083957,103.853541,NS18,BRADDELL MRT STATION,1.340158424,103.8467469,52299,BLK 50,1.33715967,103.8523193,829.0207682,136.221969
874 WOODLANDS ST 82,874 WOODLANDS STREET 82 SINGAPORE 730874,1.442932344,103.7895457,TE1,WOODLANDS NORTH MRT STATION,1.448150951,103.7858214,46449,BLK 875,1.44235503,103.7900373,710.4629142,84.0692242
661 YISHUN AVE 4,661 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760661,1.422015232,103.8407143,NS14,KHATIB MRT STATION,1.41758906,103.833061,59289,BLK 676 CP,1.42166666,103.8413889,982.309182,84.38938449
253 ANG MO KIO ST 21,253 ANG MO KIO STREET 21 SINGAPORE 560253,1.369460545,103.834659,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54169,BLK 255,1.37089833,103.8347669,412.9469602,159.4361183
250 BISHAN ST 22,250 BISHAN STREET 22 SINGAPORE 570250,1.361614821,103.8439371,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,53379,BLK 245,1.3601867,103.8438602,1106.767704,158.1460694
251 BISHAN ST 22,251 BISHAN STREET 22 SINGAPORE 570251,1.361910207,103.8441706,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,53169,BLK 254,1.36213468,103.8424879,1065.131578,188.9058453
251 CHOA CHU KANG AVE 2,251 CHOA CHU KANG AVENUE 2 SINGAPORE 680251,1.378292264,103.7445742,BP2,SOUTH VIEW LRT STATION,1.380293283,103.745294,44579,AFT BLK 272,1.37850611,103.7434526,235.3165197,127.0444428
529 CHOA CHU KANG ST 51,529 CHOA CHU KANG STREET 51 SINGAPORE 680529,1.392192181,103.7421435,NS4,CHOA CHU KANG MRT STATION,1.385111099,103.7443785,45319,BLK 530,1.39292754,103.7421077,821.5463521,81.40987107
756 CHOA CHU KANG NTH 5,756 CHOA CHU KANG NORTH 5 SINGAPORE 680756,1.392487757,103.7456787,NS5,YEW TEE MRT STATION,1.397459258,103.7474322,45309,BLK 754,1.39199804,103.7466502,583.3317433,120.9199745
452 HOUGANG AVE 10,452 HOUGANG AVENUE 10 SINGAPORE 530452,1.378788146,103.896369,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,64021,BLK 458,1.3778895,103.8966385,577.617054,103.7936729
446 HOUGANG AVE 8,446 HOUGANG AVENUE 8 SINGAPORE 530446,1.378804588,103.8942838,NE15,BUANGKOK MRT STATION,1.38293919,103.8932181,67719,OPP SENGKANG FIRE STN,1.37972132,103.8952724,472.3158605,149.5962068
221 HOUGANG ST 21,221 HOUGANG STREET 21 HDB PUBLIC SHELTERS SINGAPORE 530221,1.356604529,103.8836506,NE13,KOVAN MRT STATION,1.36010958,103.8848699,63029,OPP THE HELPING HAND,1.35727472,103.8821803,410.6383709,179.6295654
751 JURONG WEST ST 73,751 JURONG WEST STREET 73 GEK POH VILLE SINGAPORE 640751,1.347609581,103.6992277,EW28,PIONEER MRT STATION,1.337593552,103.6974185,27381,BLK 749,1.34814783,103.6986383,1125.674405,88.56748016
478 PASIR RIS DR 4,478 PASIR RIS DRIVE 4 SINGAPORE 510478,1.374493768,103.9589583,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78111,BLK 479,1.37545781,103.9579863,1088.678597,151.8689282
273 PASIR RIS ST 21,273 PASIR RIS STREET 21 SINGAPORE 510273,1.364846275,103.9641132,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,98099,BLK 269A,1.36457166,103.9632836,1418.287208,97.18897568
738 PASIR RIS DR 10,738 PASIR RIS DRIVE 10 SINGAPORE 510738,1.379180743,103.9365537,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77289,BLK 738,1.37889759,103.9359653,1571.286647,72.5778336
568 PASIR RIS ST 51,568 PASIR RIS STREET 51 SINGAPORE 510568,1.368749383,103.9489128,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77341,OPP BLK 569,1.36973888,103.9484981,475.6126235,118.7508344
557 PASIR RIS ST 51,557 PASIR RIS STREET 51 SINGAPORE 510557,1.367025315,103.9521346,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77361,BLK 555,1.36800665,103.9517366,736.3118242,117.2048314
147 PASIR RIS ST 13,147 PASIR RIS STREET 13 SINGAPORE 510147,1.363100578,103.9620123,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,98011,BLK 149A,1.36221388,103.962916,1115.773326,140.4552753
724 PASIR RIS ST 72,724 PASIR RIS STREET 72 SINGAPORE 510724,1.380934399,103.9362347,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77271,AFT PASIR RIS ST 72,1.38058998,103.9349614,1694.687034,146.7329227
511 PASIR RIS ST 52,511 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510511,1.374960538,103.9439927,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77019,BLK 515,1.37376388,103.9435861,626.1682585,139.8434851
457 PASIR RIS DR 4,457 PASIR RIS DRIVE 4 SINGAPORE 510457,1.37183661,103.9594695,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,78159,OPP BLK 230,1.37246473,103.9605378,1141.255415,137.6877073
507 PASIR RIS ST 52,507 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510507,1.376626807,103.9445889,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77191,BLK 500A,1.37654807,103.9460282,656.3385763,160.4070955
605 ELIAS RD,605 ELIAS ROAD ELIAS VIEW SINGAPORE 510605,1.377144074,103.943,EW1,PASIR RIS MRT STATION,1.373034416,103.9492838,77201,PASIR RIS ELIAS CC,1.37864001,103.9427635,833.9878176,167.4938108
531 SERANGOON NTH AVE 4,531 SERANGOON NORTH AVENUE 4 SINGAPORE 550531,1.374819362,103.8751253,SW5,FERNVALE LRT STATION,1.391911673,103.8763003,66539,BLK 531,1.3750034,103.8750162,1894.49912,23.69678362
536 SERANGOON NTH AVE 4,536 SERANGOON NORTH AVENUE 4 SINGAPORE 550536,1.373875737,103.8751728,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66439,BLK 504A CP,1.37393762,103.8755129,1865.925314,38.46690081
534 SERANGOON NTH AVE 4,534 SERANGOON NORTH AVENUE 4 SINGAPORE 550534,1.374218462,103.8745789,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66539,BLK 531,1.3750034,103.8750162,1935.331335,99.50711562
532 SERANGOON NTH AVE 4,532 SERANGOON NORTH AVENUE 4 SINGAPORE 550532,1.374868826,103.8741268,SW5,FERNVALE LRT STATION,1.391911673,103.8763003,66521,BAN TECK HAN BLDG,1.37522304,103.8739314,1899.971287,44.79887984
535 SERANGOON NTH AVE 4,535 SERANGOON NORTH AVENUE 4 SINGAPORE 550535,1.373806031,103.8739802,NE13,KOVAN MRT STATION,1.36010958,103.8848699,66421,BLK 537,1.373655,103.8734072,1939.676848,65.91626398
485A TAMPINES AVE 9,485A TAMPINES AVENUE 9 SINGAPORE 520485,1.359893153,103.9557566,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,76341,BLK 464,1.35976305,103.9553501,432.3157798,47.4753061
385 TAMPINES ST 32,385 TAMPINES STREET 32 SINGAPORE 520385,1.354960044,103.958521,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,76411,NGEE ANN SEC SCH,1.35385001,103.9574275,434.824308,172.8423573
357 TAMPINES ST 33,357 TAMPINES STREET 33 SINGAPORE 520357,1.354019543,103.9615998,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,76431,BLK 333,1.353727,103.961213,792.8940259,53.84592195
856E TAMPINES ST 82,856E TAMPINES STREET 82 HDB PUBLIC SHELTERS SINGAPORE 525856,1.352764366,103.9387061,DT32,TAMPINES MRT STATION,1.355261731,103.9430226,76119,OPP BLK 945,1.35179555,103.9403336,554.0928663,210.4315603
328 TAMPINES ST 32,328 TAMPINES STREET 32 SINGAPORE 520328,1.353166175,103.9582875,DT33,TAMPINES EAST MRT STATION,1.356107967,103.954784,76411,NGEE ANN SEC SCH,1.35385001,103.9574275,507.7737482,121.9723939
176 WOODLANDS ST 13,176 WOODLANDS STREET 13 SINGAPORE 730176,1.433578584,103.7783535,NS8,MARSILING MRT STATION,1.432634808,103.7740042,46531,BLK 173,1.43240249,103.7775114,495.1339805,160.2955245
423 ANG MO KIO AVE 3,423 ANG MO KIO AVENUE 3 CHENG SAN FIRE POST SINGAPORE 560423,1.368760588,103.8517711,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54269,OPP ANG MO KIO STN,1.369296,103.8511063,272.267874,94.75587029
658 JLN TENAGA,658 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410658,1.333552404,103.9065169,DT28,KAKI BUKIT MRT STATION,1.335013809,103.9082892,72041,BLK 660A CP,1.33470286,103.9074342,254.9820104,163.1061543
663 JLN DAMAI,663 JALAN DAMAI EUNOS DAMAI VILLE SINGAPORE 410663,1.334759317,103.9087091,DT28,KAKI BUKIT MRT STATION,1.335013809,103.9082892,72049,OPP BLK 660A CP,1.33490332,103.9074746,54.54923125,138.3065335
254 BISHAN ST 22,254 BISHAN STREET 22 SINGAPORE 570254,1.361923241,103.8429992,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,53169,BLK 254,1.36213468,103.8424879,1142.775178,61.52071684
248 BISHAN ST 22,248 BISHAN STREET 22 SINGAPORE 570248,1.361397156,103.8432813,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,53169,BLK 254,1.36213468,103.8424879,1168.921838,120.1975989
252 BISHAN ST 22,252 BISHAN STREET 22 SINGAPORE 570252,1.362039881,103.8437576,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,53169,BLK 254,1.36213468,103.8424879,1080.262411,141.6942952
253 BISHAN ST 22,253 BISHAN STREET 22 SINGAPORE 570253,1.362243147,103.8431024,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,53169,BLK 254,1.36213468,103.8424879,1108.347327,69.43368486
238 BISHAN ST 22,238 BISHAN STREET 22 SINGAPORE 570238,1.359760803,103.8446426,NS17,BISHAN MRT STATION,1.350826853,103.8481801,53371,BLK 257,1.35994333,103.8437957,1063.425993,96.38906107
